Week_ending_Friday,Week_number,Status,Dubai_crude_USD.p.bbl,NZ_US_exrate,Dubai_crude_NZD.p.bbl,Diesel_importer_cost_NZc.p.l,Diesel_ETS_NZc.p.l,Diesel_GST_NZc.p.l,Diesel_taxes_NZc.p.l,Diesel_price_excl_taxes_NZc.p.l,Diesel_main_port_price_NZc.p.l,Diesel_discounted_retail_price_NZc.p.l,Diesel_importer_margin_NZc.p.l,Diesel_margin_trend_NZc.p.l,Petrol_importer_cost_NZc.p.l,Petrol_ETS_NZc.p.l,Petrol_GST_NZc.p.l,Petrol_taxes_NZc.p.l,Petrol_price_excl_taxes_NZc.p.l,Petrol_main_port_price_NZc.p.l,Petrol_discounted_retail_price_NZc.p.l,Petrol_importer_margin_NZc.p.l,Petrol_margin_trend_NZc.p.l,Diesel_main_port_price_excl_taxes_NZc.p.l
23/04/2004,2004w17,Final,32.1,0.633,50.74,43.4,0,7.5,7.9,59.6,67.5,67.5,18.7,18.41953705,48.6,0,12.7,54.7,59.8,114.5,114.5,13.9,13.80390836,59.6
30/04/2004,2004w18,Final,32.65,0.626,52.16,45.8,0,7.3,7.7,58.3,66,66,15.9,18.4163038,52.2,0,12.6,54.5,58.5,113,113,11.8,13.78437108,58.3
7/05/2004,2004w19,Final,33.38,0.63,52.94,47.8,0,7.8,8.2,62.2,70.3,70.3,18.8,18.41307055,53.3,0,13,55,62.3,117.3,117.3,13.8,13.76483379,62.1
14/05/2004,2004w20,Final,34.41,0.609,56.55,48.1,0,8.3,8.7,66.2,74.9,74.9,20.5,18.4098373,56.4,0,13.5,55.5,66.4,121.9,121.9,14.2,13.7452965,66.2
21/05/2004,2004w21,Final,35.77,0.602,59.4,46.5,0,8.3,8.6,65.7,74.3,74.3,17.9,18.40660406,54.3,0,13.5,55.4,65.9,121.3,121.3,12.6,13.72575921,65.7
28/05/2004,2004w22,Final,35.03,0.618,56.68,45.7,0,8.5,8.9,68,76.9,76.9,19.9,18.40337081,53.7,0,13.8,55.7,68.2,123.9,123.9,11.8,13.70622192,68
4/06/2004,2004w23,Final,35.22,0.628,56.13,44.3,0,8.5,8.9,67.7,76.6,76.6,21.3,18.40013756,49.4,0,13.7,55.7,67.9,123.6,123.6,13.6,13.68668464,67.7
11/06/2004,2004w24,Final,33.52,0.629,53.3,44.5,0,8.2,8.5,65.1,73.6,73.6,19.4,18.39690432,48.2,0,13.4,55.4,65.2,120.6,120.6,11.5,13.66714735,65.1
18/06/2004,2004w25,Final,33.31,0.627,53.12,44.5,0,8,8.3,63.3,71.6,71.6,19,18.39367107,47.7,0,13.2,55.1,63.5,118.6,118.6,14.1,13.64761006,63.3
25/06/2004,2004w26,Final,33.66,0.63,53.45,43.2,0,7.8,8.1,61.8,69.9,69.9,17.3,18.39113903,44.6,0,13,55,61.9,116.9,116.9,13.7,13.62379145,61.8
2/07/2004,2004w27,Final,32.19,0.637,50.51,45.8,0,7.6,8,60.5,68.5,68.5,16.1,18.38860699,47.3,0,12.7,54.7,59.8,114.5,114.5,12.2,13.59997284,60.5
9/07/2004,2004w28,Final,34.41,0.652,52.78,45.8,0,7.7,8,61.1,69.2,69.2,17.9,18.38607495,48.3,0,12.5,54.5,58.4,112.9,112.9,13.8,13.57615424,61.2
16/07/2004,2004w29,Final,34.44,0.656,52.52,47.7,0,7.9,8.2,62.7,70.9,70.9,16.9,18.38354291,48.9,0,12.7,54.6,59.3,113.9,113.9,12,13.55233563,62.7
23/07/2004,2004w30,Final,34.72,0.65,53.44,51,0,8,8.3,63.4,71.8,71.8,17.6,18.38101086,51.3,0,12.9,54.8,60.9,115.8,115.8,12.7,13.52851702,63.5
30/07/2004,2004w31,Final,35.24,0.632,55.75,51.5,0,8.3,8.6,66,74.6,74.6,18.2,18.37847882,53.1,0,13.1,55.1,63,118,118,14,13.50469841,66
6/08/2004,2004w32,Final,37.04,0.642,57.74,51,0,8.6,9,68.6,77.6,77.6,17.6,18.37594678,53.2,0,13.4,55.4,65.2,120.6,120.6,14,13.4808798,68.6
13/08/2004,2004w33,Final,38.19,0.654,58.39,52,0,8.8,9.1,69.8,78.9,78.9,18.3,18.37341474,53.9,0,13.5,55.5,66.4,121.9,121.9,13.3,13.45706119,69.8
20/08/2004,2004w34,Final,39.81,0.666,59.77,52,0,8.8,9.1,69.8,78.9,78.9,18.8,18.36841441,52.8,0,13.5,55.5,66.4,121.9,121.9,13.2,13.42793687,69.8
27/08/2004,2004w35,Final,39.6,0.656,60.34,50.9,0,8.8,9.1,69.8,78.9,78.9,17.7,18.36341407,50.1,0,13.5,55.5,66.4,121.9,121.9,12.5,13.39881254,69.8
3/09/2004,2004w36,Final,36.46,0.652,55.91,52.9,0,8.8,9.1,69.9,79,79,17.9,18.35841374,49.3,0,13.5,55.5,66.3,121.8,121.8,13.5,13.36968822,69.9
10/09/2004,2004w37,Final,34.96,0.65,53.79,53.3,0,8.7,9,68.9,77.9,77.9,18,18.3534134,49.9,0,13.3,55.3,64.6,119.9,119.9,14.6,13.34056389,68.9
17/09/2004,2004w38,Final,34.57,0.659,52.45,54.7,0,8.7,9,68.9,77.9,77.9,16,18.34841307,51.6,0,13.3,55.3,64.6,119.9,119.9,15.3,13.31143957,68.9
24/09/2004,2004w39,Final,35.28,0.663,53.21,55.1,0,8.7,9,69,78,78,15.7,18.34341274,52.7,0,13.3,55.3,64.7,120,120,14.8,13.28231524,69
1/10/2004,2004w40,Final,37.26,0.671,55.57,53.5,0,9.1,9.4,72.2,81.6,81.6,17.4,18.3384124,53.5,0,13.4,55.4,65.5,120.9,120.9,13.8,13.25319092,72.2
8/10/2004,2004w41,Final,37.8,0.673,56.14,57.3,0,9.1,9.5,72.4,81.9,81.9,17.3,18.33341207,55.4,0,13.4,55.4,65.5,120.9,120.9,12.8,13.22406659,72.4
15/10/2004,2004w42,Final,37.72,0.68,55.47,56.8,0,9.1,9.5,72.8,82.3,82.3,19.3,18.32376935,53.2,0,13.6,55.6,66.8,122.3,122.3,13.3,13.19046337,72.8
22/10/2004,2004w43,Final,37.54,0.688,54.58,55.9,0,9.4,9.7,74.7,84.5,84.5,17.5,18.31412664,53.6,0,13.9,55.9,69.2,125,125,13.8,13.15686015,74.8
29/10/2004,2004w44,Final,37.38,0.692,54.03,52.9,0,9.3,9.7,74.2,83.9,83.9,17.5,18.30448392,51.8,0,13.7,55.7,67.7,123.3,123.3,14.4,13.12325693,74.2
5/11/2004,2004w45,Final,36.66,0.688,53.31,53.3,0,9.3,9.7,74.2,83.9,83.9,18.3,18.29484121,51.3,0,13.5,55.5,66.4,121.9,121.9,12.8,13.0896537,74.2
12/11/2004,2004w46,Final,34.98,0.69,50.71,51.9,0,9.2,9.6,73.5,83,83,20.6,18.28519849,49,0,13.4,55.4,65.6,121,121,13.8,13.05605048,73.4
19/11/2004,2004w47,Final,32.97,0.701,47.01,53.1,0,9.1,9.4,72.2,81.6,81.6,18.8,18.27555577,50.4,0,13.3,55.3,64.4,119.6,119.6,13,13.02244726,72.2
26/11/2004,2004w48,Final,33.72,0.712,47.37,49.8,0,8.9,9.3,70.9,80.2,80.2,19,18.26591306,48.1,0,13.1,55.1,63.2,118.3,118.3,14.2,12.98884404,70.9
3/12/2004,2004w49,Final,35.46,0.716,49.53,45.2,0,9.1,9.4,72.2,81.6,81.6,19.1,18.25627034,42.3,0,13.4,55.4,65.2,120.6,120.6,14.9,12.95524082,72.2
10/12/2004,2004w50,Final,33.23,0.717,46.35,47.6,0,8.4,8.7,66.7,75.5,75.5,16.9,18.24762437,42.8,0,12.7,54.6,59.3,113.9,113.9,11.2,12.92016732,66.8
17/12/2004,2004w51,Final,33.94,0.71,47.81,48.2,0,8.1,8.5,64.4,72.9,72.9,19.3,18.2389784,43.1,0,12.2,54.2,55.7,109.9,109.9,13.4,12.88509382,64.4
24/12/2004,2004w52,Final,35.95,0.713,50.46,44.1,0,8.4,8.8,66.9,75.7,75.7,19.3,18.23033242,41.5,0,12.5,54.4,57.7,112.1,112.1,14.9,12.85002032,66.9
31/12/2004,2004w53,Final,33.38,0.718,46.51,46,0,8.5,8.8,67.4,76.2,76.2,19.2,18.22168645,42.5,0,12.5,54.5,58,112.5,112.5,14.9,12.81494683,67.4
7/01/2005,2005w01,Final,34.44,0.7,49.18,47.4,0,8.2,8.5,65,73.5,73.5,20.4,18.21304048,45,0,12.3,54.2,56.2,110.5,110.5,14.3,12.77987333,65
14/01/2005,2005w02,Final,37.01,0.699,52.94,47.7,0,8.5,8.9,67.7,76.6,76.6,21.8,18.20439451,48.4,0,12.6,54.6,59,113.6,113.6,16.5,12.74479983,67.7
21/01/2005,2005w03,Final,39.32,0.7,56.19,49.6,0,8.7,9,68.9,77.9,77.9,21.5,18.19574853,49.1,0,13,55,62.2,117.2,117.2,17.2,12.70972633,68.9
28/01/2005,2005w04,Final,40.35,0.714,56.5,48.7,0,8.7,9,68.9,77.9,77.9,21.1,18.18710256,48.5,0,13.1,55.1,63.1,118.2,118.2,14.7,12.67465284,68.9
4/02/2005,2005w05,Final,38.79,0.711,54.53,49.1,0,8.7,9,68.9,77.9,77.9,19.3,18.15376758,49.1,0,13.2,55.2,63.7,118.9,118.9,14.6,12.63134703,68.9
11/02/2005,2005w06,Final,38.2,0.705,54.21,48.7,0,8.5,8.8,67.4,76.2,76.2,18.6,18.12043259,51.7,0,13.1,55,62.6,117.6,117.6,14,12.58804122,67.4
18/02/2005,2005w07,Final,39.4,0.715,55.09,51.7,0,8.4,8.7,66.5,75.2,75.2,17.3,18.0870976,54.7,0,12.9,54.9,61.6,116.5,116.5,12.4,12.54473541,66.5
25/02/2005,2005w08,Final,41,0.724,56.65,55.8,0,8.5,8.9,68,76.9,76.9,19.3,18.05376262,54.7,0,13.2,55.2,64,119.2,119.2,12.3,12.5014296,68
4/03/2005,2005w09,Final,42.9,0.726,59.11,55.8,0,8.6,9,68.8,77.8,77.8,17.1,18.02042763,55.7,0,13.4,55.3,64.9,120.2,120.2,10.2,12.45812379,68.8
11/03/2005,2005w10,Final,44.66,0.737,60.59,57.8,0,9.3,9.6,73.8,83.5,83.5,18.1,17.98709265,54.5,0,13.5,55.5,66.4,121.9,121.9,11.7,12.41481798,73.9
18/03/2005,2005w11,Final,46.21,0.741,62.36,58.6,0,9.7,10,76.9,86.9,86.9,21.1,17.95375766,55.3,0,13.6,55.5,66.6,122.2,122.2,10.9,12.37151217,76.9
25/03/2005,2005w12,Final,47.58,0.73,65.16,60.8,0,9.4,9.8,75,84.8,84.8,17.2,17.92042267,57.4,0,13.5,55.5,66.3,121.8,121.8,11.8,12.32820636,75
1/04/2005,2005w13,Final,46.77,0.709,65.95,63.5,0,9.8,10.1,77.7,87.8,87.8,18.9,17.85838314,61.2,0,13.9,55.8,68.9,124.7,124.7,12.7,12.296833,77.7
8/04/2005,2005w14,Final,49.76,0.709,70.16,58.9,0,9.9,10.2,78.7,88.9,88.9,17.8,17.7963436,58.5,0,14.4,61.4,68.1,129.5,129.5,10.8,12.26545964,78.7
15/04/2005,2005w15,Final,46.76,0.72,64.96,58.1,0,9.9,10.2,78.7,88.9,88.9,15.2,17.73430407,57.9,0,14.4,61.4,68.1,129.5,129.5,7,12.23408628,78.7
22/04/2005,2005w16,Final,45.25,0.722,62.65,58,0,9.8,10.2,78.3,88.5,88.5,19.4,17.67226453,55.6,0,14.4,61.4,68.1,129.5,129.5,9.7,12.20271292,78.3
29/04/2005,2005w17,Final,47.19,0.726,65.03,56.1,0,9.5,9.9,76,85.9,85.9,17.9,17.61022499,51.4,0,14.4,61.4,68.1,129.5,129.5,10.2,12.17133957,76
6/05/2005,2005w18,Final,45.83,0.731,62.71,54.9,0,9.5,9.8,75.5,85.3,85.3,17.5,17.54818546,51.6,0,14.1,61.1,66.1,127.2,127.2,10.5,12.13996621,75.5
13/05/2005,2005w19,Final,45.5,0.728,62.53,54,0,9.3,9.6,74,83.6,83.6,17.9,17.48614592,50.5,0,13.8,60.7,63.2,123.9,123.9,11.8,12.10859285,74
20/05/2005,2005w20,Final,44.53,0.71,62.73,56.2,0,9.1,9.4,72.2,81.6,81.6,17.3,17.42410638,51.7,0,13.7,60.7,62.9,123.6,123.6,11.3,12.07721949,72.2
27/05/2005,2005w21,Final,45.24,0.711,63.64,58.8,0,8.8,9.2,70,79.2,79.2,16,17.33408642,53.7,0,13.4,60.4,60.5,120.9,120.9,10,12.07374192,70
3/06/2005,2005w22,Final,47.32,0.705,67.08,62.4,0,9,9.3,71.3,80.6,80.6,15.1,17.24406647,54.9,0,13.5,60.5,61.3,121.8,121.8,9.5,12.07026435,71.3
10/06/2005,2005w23,Final,49.49,0.712,69.48,64.9,0,9.4,9.8,74.9,84.6,84.6,16.1,17.15404651,56.9,0,13.8,60.8,63.8,124.6,124.6,10.1,12.06678678,74.8
17/06/2005,2005w24,Final,50.4,0.709,71.05,64.8,0,9.7,10.1,77.5,87.6,87.6,15.1,17.06402655,58.6,0,14.2,61.1,66.5,127.6,127.6,11.5,12.06330921,77.5
24/06/2005,2005w25,Final,50.49,0.713,70.78,65.5,0,10.2,10.6,81.6,92.2,92.2,16.7,16.97400659,59.3,0,14.6,61.5,69.5,131,131,12.6,12.05983164,81.6
1/07/2005,2005w26,Final,53.23,0.702,75.84,70.9,0,10.4,10.8,83.1,93.9,93.9,18.7,16.88398664,64.4,0,14.7,61.7,70.5,132.2,132.2,12.3,12.05635407,83.1
8/07/2005,2005w27,Final,53.76,0.677,79.41,69.1,0,10.4,10.8,83.1,93.9,93.9,17.6,16.79396668,62.3,0,14.7,62.4,69.8,132.2,132.2,10.5,12.0528765,83.1
15/07/2005,2005w28,Final,54.17,0.677,80.02,65.7,0,10.6,11,84.6,95.6,95.6,13.7,16.70394672,63.3,0,14.8,62.5,70.7,133.2,133.2,6.4,12.04939893,84.6
22/07/2005,2005w29,Final,51.38,0.678,75.8,65.1,0,10.8,11.1,85.7,96.8,96.8,16.5,16.61782425,64.5,0,15.1,62.7,73,135.8,135.8,10.7,12.1009923,85.7
29/07/2005,2005w30,Final,51.82,0.683,75.92,65.1,0,10.4,10.8,83.1,93.9,93.9,17.4,16.53170178,65.9,0,15.3,63,74.9,137.9,137.9,11.6,12.15258566,83.1
5/08/2005,2005w31,Final,54.63,0.686,79.61,67.5,0,10.4,10.8,83.1,93.9,93.9,18,16.44557931,69.1,0,15.4,63.1,75.7,138.8,138.8,11.2,12.20417902,83.1
12/08/2005,2005w32,Final,55.72,0.696,80.11,66.9,0,10.5,10.9,83.9,94.8,94.8,18.8,16.35945684,68.3,0,15.7,63.3,77.7,141,141,11.8,12.25577239,83.9
19/08/2005,2005w33,Final,57.13,0.703,81.24,67,0,10.8,11.1,85.8,96.9,96.9,18.3,16.27333437,71,0,16,63.7,80.2,143.9,143.9,11.2,12.30736575,85.8
26/08/2005,2005w34,Final,56.64,0.696,81.33,73.5,0,10.8,11.1,85.8,96.9,96.9,18.8,16.1872119,79.5,0,16.1,63.7,80.8,144.5,144.5,12.5,12.35895912,85.8
2/09/2005,2005w35,Final,58.64,0.696,84.3,73.5,0,11,11.4,87.7,99,99,20.7,16.10108943,79.5,0,16.7,64.3,85.7,150,150,14.7,12.41055248,87.6
9/09/2005,2005w36,Final,57.25,0.707,81.01,76.5,0,11.3,11.7,90.2,101.9,101.9,16.7,16.01496695,78.1,0,17.1,64.8,89.4,154.2,154.2,9.9,12.46214584,90.2
16/09/2005,2005w37,Final,55.5,0.706,78.6,75.6,0,11.1,11.4,88.2,99.6,99.6,11.7,15.95259078,74.1,0,17.1,64.7,88.9,153.6,153.6,10.7,12.55082551,88.2
23/09/2005,2005w38,Final,56.69,0.698,81.2,80.3,0,11,11.4,87.7,99,99,12.1,15.8902146,74.6,0,16.9,64.5,87.4,151.9,151.9,13.3,12.63950518,87.6
30/09/2005,2005w39,Final,56.18,0.687,81.83,83,0,11.3,11.7,90.2,101.9,101.9,9.9,15.82783843,73.4,0,16.9,64.5,87.4,151.9,151.9,12.8,12.72818485,90.2
7/10/2005,2005w40,Final,55.96,0.695,80.54,80.3,0,11.4,11.8,91.2,103,103,8.3,15.76546225,71,0,16.9,64.5,87.4,151.9,151.9,13.9,12.81686452,91.2
14/10/2005,2005w41,Final,54.04,0.695,77.75,79.6,0,11.8,12.1,93.8,105.9,105.9,13.4,15.70308608,70.4,0,16.6,64.3,85.5,149.8,149.8,14.4,12.90554419,93.8
21/10/2005,2005w42,Final,53.83,0.698,77.18,75.1,0,11.7,12.1,93.3,105.3,105.3,13.7,15.6407099,67.7,0,16.5,64.1,84.2,148.3,148.3,13.7,12.99422386,93.2
28/10/2005,2005w43,Final,52.96,0.704,75.19,72.2,0,11.3,11.7,90.2,101.9,101.9,15.1,15.57833373,62.7,0,15.8,63.5,79,142.5,142.5,11.3,13.08290353,90.2
4/11/2005,2005w44,Final,52.9,0.697,75.95,68.5,0,11.3,11.7,90.2,101.9,101.9,18,15.51595755,62.5,0,15.5,63.2,76.7,139.9,139.9,14,13.1715832,90.2
11/11/2005,2005w45,Final,53.16,0.684,77.73,67.3,0,11.3,11.6,89.7,101.3,101.3,21.2,15.47757382,62.2,0,15.5,63.2,76.7,139.9,139.9,14.2,13.25035461,89.7
18/11/2005,2005w46,Final,50.67,0.684,74.04,68.1,0,10.8,11.2,86.3,97.5,97.5,19,15.4391901,60.1,0,15.3,63,74.8,137.8,137.8,12.6,13.32912602,86.3
25/11/2005,2005w47,Final,50.55,0.691,73.1,65.5,0,10.5,10.9,84,94.9,94.9,15.9,15.40080637,58.4,0,15.2,62.9,74,136.9,136.9,13.9,13.40789742,84
2/12/2005,2005w48,Final,50.5,0.702,71.98,61.2,0,10.3,10.7,82.1,92.8,92.8,16.6,15.36242264,54.7,0,15,62.7,72.6,135.3,135.3,14.2,13.48666883,82.1
9/12/2005,2005w49,Final,53.26,0.71,74.99,64.1,0,9.9,10.2,78.7,88.9,88.9,17.5,15.32403892,57,0,14.7,62.3,69.6,131.9,131.9,14.9,13.56544024,78.7
16/12/2005,2005w50,Final,54.82,0.704,77.88,68.4,0,9.9,10.3,79.2,89.5,89.5,15.1,15.28565519,60,0,14.7,62.4,70.1,132.5,132.5,13.1,13.64421164,79.2
23/12/2005,2005w51,Final,52.68,0.682,77.23,70.7,0,10.3,10.7,82.2,92.9,92.9,13.8,15.24727146,59.1,0,15.1,62.8,73.1,135.9,135.9,13.2,13.72298305,82.2
30/12/2005,2005w52,Final,52.11,0.678,76.85,70.6,0,10.3,10.7,82.2,92.9,92.9,11.5,15.20888774,60.1,0,15.1,62.8,73.1,135.9,135.9,14,13.80175446,82.2
6/01/2006,2006w01,Final,55.53,0.686,80.96,73.3,0,10.4,10.8,83,93.8,93.8,12.4,15.18836765,65.3,0,15.2,62.9,73.9,136.8,136.8,13.8,13.86545263,83
13/01/2006,2006w02,Final,57.36,0.694,82.67,72.1,0,11,11.3,87.4,98.8,98.8,14.2,15.16784756,63.6,0,15.7,63.3,77.7,141,141,12.4,13.9291508,87.5
20/01/2006,2006w03,Final,58.55,0.69,84.88,78.7,0,11.1,11.5,88.4,99.9,99.9,16.4,15.14732747,65.8,0,15.8,63.4,78.5,141.9,141.9,14.9,13.99284898,88.4
27/01/2006,2006w04,Final,60.22,0.684,88.1,80.1,0,11.5,11.8,91.5,103.3,103.3,12.8,15.12680738,66.3,0,16.1,63.8,81.5,145.3,145.3,15.8,14.05654715,91.5
3/02/2006,2006w05,Final,60.48,0.685,88.3,75.9,0,11.8,12.1,93.8,105.9,105.9,13.6,15.10628729,64.3,0,16.2,63.9,81.9,145.8,145.8,15.6,14.12024532,93.8
10/02/2006,2006w06,Final,58.83,0.678,86.74,78.6,0,11.8,12.1,93.8,105.9,105.9,17.9,15.0857672,63.3,0,15.9,63.6,79.6,143.2,143.2,15.3,14.18394349,93.8
17/02/2006,2006w07,Final,56.38,0.675,83.53,78.8,0,11.8,12.1,93.8,105.9,105.9,15.2,15.06524711,62.6,0,15.8,63.4,78.5,141.9,141.9,15.2,14.24764167,93.8
24/02/2006,2006w08,Final,56.02,0.664,84.37,80.8,0,11.8,12.2,94.2,106.3,106.3,15.3,15.04472702,66.5,0,16.1,63.7,80.8,144.5,144.5,18.1,14.31133984,94.1
3/03/2006,2006w09,Final,57.61,0.663,86.94,80.6,0,12,12.3,95.3,107.6,107.6,14.5,15.05083269,67.1,0,16.4,64.1,83.8,147.9,147.9,17.3,14.35390763,95.3
10/03/2006,2006w10,Final,58.15,0.654,88.94,83.3,0,11.9,12.3,94.9,107.2,107.2,14.3,15.05693837,68,0,16.6,64.2,84.9,149.2,149.2,17.8,14.39647541,94.9
17/03/2006,2006w11,Final,57.25,0.642,89.14,84.8,0,12.1,12.5,96.4,108.9,108.9,13.2,15.06304405,70.1,0,16.6,64.3,85.2,149.5,149.5,17.2,14.4390432,96.4
24/03/2006,2006w12,Final,56.98,0.625,91.2,83.8,0,12.4,12.8,99,111.8,111.8,14.2,15.06914972,71.7,0,16.9,64.5,87.2,151.8,151.8,17.1,14.48161099,99
31/03/2006,2006w13,Final,58.18,0.608,95.74,87.2,0,12.8,13.2,102,115.2,115.2,18.2,15.0752554,76.3,0,17.2,64.9,90.3,155.2,155.2,18.6,14.52417877,102
7/04/2006,2006w14,Final,61.13,0.611,100.02,89.7,0,13,13.3,103.6,116.9,116.9,16.4,15.08136108,79.1,0,17.4,65.7,90.5,156.2,156.2,14.1,14.56674656,103.6
14/04/2006,2006w15,Final,62.65,0.613,102.16,92.5,0,13.4,13.7,106.6,120.3,120.3,16.9,15.08746675,83.4,0,17.7,66.1,93.3,159.3,159.3,14.1,14.60931434,106.6
21/04/2006,2006w16,Final,65.75,0.628,104.64,97,0,13.7,14,108.9,122.9,122.9,16.4,15.09357243,86.7,0,18.3,66.6,97.8,164.5,164.5,14.5,14.65188213,108.9
28/04/2006,2006w17,Final,66.49,0.631,105.35,100.2,0,13.8,14.2,110.2,124.3,124.3,13.2,15.10832481,87.3,0,18.8,67.1,101.6,168.8,168.8,15,14.64814086,110.1
5/05/2006,2006w18,Final,66.81,0.638,104.65,101.1,0,14.2,14.6,113.3,127.9,127.9,13.2,15.1230772,92,0,19,67.4,103.5,170.9,170.9,16.2,14.64439958,113.3
12/05/2006,2006w19,Final,65.78,0.632,104.03,101.7,0,14.2,14.6,113.3,127.9,127.9,12.3,15.13782958,92.5,0,19,67.4,103.5,170.9,170.9,11.6,14.64065831,113.3
19/05/2006,2006w20,Final,63.65,0.623,102.09,101.2,0,14.2,14.6,113.3,127.9,127.9,11.6,15.15258197,93.9,0,19,67.4,103.5,170.9,170.9,11,14.63691703,113.3
26/05/2006,2006w21,Final,64.35,0.629,102.38,96.5,0,14.2,14.6,113.3,127.9,127.9,12.1,15.16733435,92.1,0,19,67.4,103.5,170.9,170.9,9.6,14.63317576,113.3
2/06/2006,2006w22,Final,65.32,0.635,102.91,96,0,14.2,14.6,113.3,127.9,127.9,16.9,15.18208673,90,0,19,67.4,103.5,170.9,170.9,11.5,14.62943449,113.3
9/06/2006,2006w23,Final,65.77,0.629,104.57,96.3,0,14.2,14.6,113.3,127.9,127.9,17.4,15.19683912,89.3,0,19,67.4,103.5,170.9,170.9,13.5,14.62569321,113.3
16/06/2006,2006w24,Final,63.7,0.625,101.89,95.4,0,14.2,14.6,113.3,127.9,127.9,17.1,15.2115915,88.1,0,19,67.4,103.5,170.9,170.9,14.2,14.62195194,113.3
23/06/2006,2006w25,Final,63.99,0.616,103.94,94.3,0,14,14.4,111.8,126.2,126.2,16.4,15.20956391,85.4,0,18.8,67.2,102,169.2,169.2,13.9,14.57959779,111.8
30/06/2006,2006w26,Final,66.66,0.603,110.54,96.9,0,13.8,14.1,109.8,123.9,123.9,15.5,15.20753632,91.2,0,18.5,66.9,100,166.9,166.9,14.6,14.53724365,109.8
7/07/2006,2006w27,Final,68.81,0.607,113.42,98,0,13.8,14.1,109.8,123.9,123.9,12.9,15.20550873,92.3,0,18.9,67.2,102.5,169.8,169.8,11.4,14.49488951,109.8
14/07/2006,2006w28,Final,69.58,0.615,113.11,97.1,0,13.8,14.1,109.8,123.9,123.9,11.8,15.20348115,91.2,0,19,67.4,103.5,170.9,170.9,11.2,14.45253537,109.8
21/07/2006,2006w29,Final,69.19,0.623,111.08,95.6,0,14.1,14.4,112.1,126.5,126.5,15,15.20145356,91.1,0,19.4,67.8,107,174.8,174.8,15.8,14.41018123,112.1
28/07/2006,2006w30,Final,68.34,0.622,109.82,94.9,0,14.2,14.6,113.3,127.9,127.9,17.8,15.19942597,90.7,0,19.7,68,108.9,176.9,176.9,17.7,14.36782708,113.3
4/08/2006,2006w31,Final,70.17,0.62,113.22,96.7,0,14,14.3,111.4,125.8,125.8,16.6,15.19739838,93.5,0,19.7,68,108.9,176.9,176.9,18.1,14.32547294,111.5
11/08/2006,2006w32,Final,71.21,0.628,113.39,97.8,0,13.9,14.2,110.7,124.9,124.9,14,15.19537079,91.3,0,19.7,68,108.9,176.9,176.9,15.4,14.2831188,110.7
18/08/2006,2006w33,Final,68.17,0.636,107.18,95,0,13.9,14.2,110.7,124.9,124.9,12.8,15.17055579,84.4,0,19.2,67.6,105.4,173,173,14.1,14.23610365,110.7
25/08/2006,2006w34,Final,68.12,0.638,106.85,94.5,0,13.8,14.1,109.9,124,124,14.9,15.14574078,83.3,0,18.5,66.9,100,166.9,166.9,15.5,14.1890885,109.9
1/09/2006,2006w35,Final,65.21,0.645,101.1,92.3,0,13.5,13.9,108,121.9,121.9,13.5,15.12092578,77.2,0,18.4,66.8,98.7,165.5,165.5,15.4,14.14207334,108
8/09/2006,2006w36,Final,63.42,0.65,97.58,89.6,0,13.4,13.7,106.5,120.2,120.2,14.2,15.09611078,70.8,0,17.6,66,92.5,158.5,158.5,15.3,14.09505819,106.5
15/09/2006,2006w37,Final,60.05,0.647,92.8,82.7,0,13.1,13.5,104.8,118.3,118.3,15.3,15.07129578,68.3,0,17.2,65.5,88.9,154.5,154.5,18.1,14.04804304,104.8
22/09/2006,2006w38,Final,57.53,0.661,86.98,77.5,0,12.7,13,100.9,113.9,113.9,18.2,15.04648077,66.4,0,16.5,64.9,83.7,148.6,148.6,15.5,14.00102789,100.9
29/09/2006,2006w39,Final,56.52,0.66,85.61,76.2,0,11.8,12.2,94,106.2,106.2,16.6,15.02166577,65.4,0,16.2,64.6,81.1,145.6,145.6,14.7,13.95401274,94
6/10/2006,2006w40,Final,56.27,0.659,85.37,75.7,0,11.4,11.8,91.2,103.9,103,15,14.99685077,64,0,15.9,64.2,78.5,143.9,142.8,13.2,13.90699759,92.00038835
13/10/2006,2006w41,Final,56.29,0.659,85.41,74.2,0,11.4,11.8,91.2,103.9,103,15.4,14.95196054,62.3,0,15.9,64.2,78.5,143.9,142.8,14.6,13.86663446,92.00038835
20/10/2006,2006w42,Final,56.73,0.662,85.66,72.9,0,11.4,11.8,91.2,103.9,103,17,14.90707031,62.1,0,15.9,64.2,78.5,143.9,142.8,16.2,13.82627132,92.00038835
27/10/2006,2006w43,Final,56.77,0.66,86.07,72.5,0,11.4,11.8,91.2,103.9,103,18.3,14.86218009,61.7,0,15.9,64.2,78.5,143.9,142.8,16.4,13.78590819,92.00038835
3/11/2006,2006w44,Final,55.48,0.669,82.91,68.6,0,11.3,11.6,89.9,102.5,101.6,17.4,14.81728986,59.1,0,15.7,64.1,77.3,142.5,141.3,15.6,13.74554506,90.79990157
10/11/2006,2006w45,Final,57.53,0.668,86.12,68.8,0,10.9,11.2,86.7,98.9,98,18.1,14.77239964,60.9,0,15.3,63.7,74.1,138.9,137.8,14.9,13.70518193,87.59989796
17/11/2006,2006w46,Final,56.57,0.662,85.4,70.5,0,10.9,11.2,86.7,98.9,98,17.9,14.72750941,61.8,0,15.3,63.7,74.1,138.9,137.8,13.2,13.66481879,87.59989796
